,uf_0,uf_1,uf_2,uf_3,uf_4,if_0,uf_5,uf_6,uf_7,uf_8,uf_9,uf_10,uf_11,uf_12,uf_13,uf_14,uf_15,uf_16,label
6279,0,-1,-1,-1,-1,12,3,2,3,1,1290,0.0,0,1,0.07518797,0.073529412,1.0,15,0
6280,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6281,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6282,-1,-1,-1,-1,-1,2,-1,2,0,1,580,0.0,0,9,0.054347825999999995,0.1,1.0,15,0
6283,-1,-1,-1,-1,-1,3,-1,1,1,1,450,0.13725490196078433,0,0,0.086956522,0.068493151,1.0,3,0
6284,-1,-1,-1,4,-1,6,-1,3,0,1,-1,-1.0,0,-1,-1.0,-1.0,-1.0,1,0
6285,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6286,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6287,-1,-1,-1,-1,-1,3,-1,2,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6288,0,-1,-1,11,3,5,3,4,3,1,4938,0.14285714285714285,0,0,0.08620689699999999,0.083333333,1.0,11,0
6289,-1,-1,-1,-1,-1,9,-1,1,1,3,290,0.25,0,0,0.083333333,0.097087379,1.6666666666666667,0,0
6290,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6291,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6292,4,-1,-1,10,-1,5,-1,3,5,3,1080,0.15789473684210525,0,0,0.090909091,0.095238095,1.4782608695652173,61,0
6293,-1,-1,-1,-1,-1,11,-1,3,4,1,1462,0.0,0,0,0.054347825999999995,0.1,1.2,14,0
6294,0,-1,4,8,-1,11,-1,5,2,1,2890,0.0,15800,1,0.093457944,0.091743119,1.4,0,0
6295,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6296,-1,-1,-1,-1,-1,2,-1,1,0,1,-1,0.0,0,0,0.084745763,0.1,-1.0,1,0
6297,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6298,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6299,-1,-1,-1,-1,-1,4,-1,2,0,1,810,0.0,0,0,0.06944444400000001,0.1,1.0,5,0
6300,-1,-1,-1,10,-1,6,0,2,5,2,1039,0.2222222222222222,0,1,0.093457944,0.092592593,1.25,8,0
6301,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6302,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6303,-1,-1,-1,-1,-1,10,-1,1,0,1,-1,-1.0,0,0,0.1,0.1,-1.0,2,0
6304,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6305,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6306,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6307,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6308,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6309,4,-1,0,7,-1,9,-1,2,1,2,1148,-1.0,0,1,0.1,0.1,1.1111111111111112,7,0
6310,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6311,3,-1,-1,-1,2,3,4,1,0,1,490,0.14705882352941174,0,6,0.058139535,0.032362459546925564,1.25,0,0
6312,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6313,-1,-1,4,10,-1,6,4,5,4,2,1,-1.0,0,0,0.096153846,0.098039216,2.142857142857143,53,0
6314,3,-1,0,4,3,12,0,2,0,1,23000,-1.0,0,-1,-1.0,-1.0,1.0,0,0
6315,-1,-1,-1,3,-1,12,-1,4,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6316,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6317,0,-1,4,2,-1,9,3,5,5,2,691,0.16470588235294115,22900,99,0.057377049000000006,0.036900369,1.608695652173913,42,0
6318,-1,-1,3,-1,-1,4,3,1,0,2,600,-1.0,0,1,0.08064516099999999,0.065789474,1.5,7,0
6319,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6320,0,-1,-1,-1,-1,6,0,2,0,1,430,-1.0,0,0,0.09009009,0.09009009,1.8,27,0
6321,4,-1,4,-1,-1,9,4,3,1,1,100,0.0,0,36,0.09433962300000001,0.086956522,1.1666666666666667,24,0
6322,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6323,-1,-1,-1,1,-1,5,0,2,0,1,2630,0.125,0,0,0.057142857142857134,0.05,1.2,0,0
6324,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6325,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6326,-1,-1,0,-1,-1,1,-1,5,1,1,1,0.15555555555555556,0,23,0.09433962300000001,0.090909091,1.0,2,0
6327,-1,-1,-1,-1,-1,4,-1,2,6,2,700,0.0,0,2,0.014836795252225518,0.1,1.5384615384615383,75,0
6328,-1,-1,-1,-1,-1,5,-1,1,1,1,1250,0.16666666666666666,0,5,0.07751938,0.1,1.0,4,0
6329,3,-1,0,-1,-1,4,4,2,0,2,-1,0.14285714285714285,0,17,0.096153846,0.090909091,-1.0,2,0
6330,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6331,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6332,-1,-1,3,-1,-1,5,-1,2,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6333,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6334,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6335,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6336,-1,-1,-1,2,-1,6,-1,1,2,2,490,0.0,0,0,0.011947431302270013,0.1,1.75,37,0
6337,-1,-1,-1,-1,-1,12,-1,2,-1,-1,-1,0.0,-1,-1,0.1,0.098039216,-1.0,-1,0
6338,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6339,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6340,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6341,4,-1,-1,3,3,12,3,0,1,2,180,0.0,0,0,0.081967213,0.0625,1.3333333333333333,14,0
6342,4,-1,-1,4,-1,12,-1,1,0,2,1578,0.25,0,0,0.090909091,0.1,1.0,2,0
6343,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6344,-1,-1,-1,-1,-1,6,-1,2,1,2,12000,0.0,0,1,0.098039216,0.096153846,1.0,2,0
6345,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6346,-1,-1,-1,-1,-1,8,-1,2,2,1,598,0.14545454545454545,0,4,0.06993007,0.065868263,1.0,5,0
6347,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6348,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6349,-1,-1,0,-1,-1,9,3,1,8,1,948,0.0,0,1,0.034013605442176874,0.026246719160104987,1.5862068965517242,82,0
6350,-1,-1,4,5,-1,12,4,5,9,2,100,0.0,5050,2,0.061728395061728385,0.071942446,2.0,118,0
6351,-1,-1,-1,-1,-1,10,-1,2,2,1,897,0.14285714285714285,0,2,0.09433962300000001,0.089285714,1.0,5,0
6352,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6353,4,-1,-1,8,-1,4,0,2,2,2,2100,-1.0,9500,0,0.093457944,0.095238095,1.0833333333333333,1,0
6354,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6355,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6356,4,-1,4,8,1,1,0,1,0,2,370,0.0,0,0,0.084745763,0.09433962300000001,1.0,16,0
6357,0,-1,4,7,-1,10,4,1,0,3,200,-1.0,0,0,0.098039216,0.098039216,1.5714285714285714,15,0
6358,-1,-1,-1,-1,-1,5,-1,3,0,1,2570,-1.0,0,1,0.1,0.099009901,2.0,6,0
6359,-1,-1,0,12,-1,7,-1,3,2,1,910,0.0,0,0,0.03649635,0.1,1.25,16,0
6360,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6361,-1,-1,-1,-1,-1,10,-1,3,4,2,590,0.20603015075376885,0,0,0.061349693251533735,0.1,1.5,29,0
6362,-1,-1,-1,-1,-1,7,-1,3,1,1,3368,0.0625,0,2,0.08403361300000001,0.07092198599999999,1.0,1,0
6363,4,-1,4,12,1,7,4,2,2,1,150,0.14516129032258066,0,3,0.082644628,0.089285714,1.25,22,0
6364,-1,-1,-1,7,-1,5,-1,3,2,3,2288,0.10526315789473684,0,1,0.088495575,0.07751938,1.4285714285714286,0,0
6365,-1,-1,-1,10,-1,7,-1,1,0,2,150,0.0,0,1,0.095238095,0.087719298,1.1428571428571428,2,0
6366,-1,-1,-1,-1,-1,4,-1,3,3,2,770,-1.0,0,5,0.033519553,0.1,1.1428571428571428,44,0
6367,3,-1,4,7,-1,10,3,1,15,2,300,0.16923076923076924,0,68,0.063218391,0.098039216,2.6956521739130435,115,0
6368,0,-1,3,1,-1,1,3,3,0,2,1827,-1.0,0,0,0.09433962300000001,0.1,1.3333333333333333,10,0
6369,-1,-1,-1,-1,-1,12,-1,1,5,1,520,0.2,0,14,0.043137254901960784,0.1,1.25,0,0
6370,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6371,0,-1,4,8,3,7,-1,4,2,1,1989,0.0,0,1,0.07751938,0.096153846,1.0,14,0
6372,-1,-1,0,-1,-1,6,3,3,3,2,3194,0.14285714285714285,0,-1,0.090909091,0.082644628,1.0,5,0
6373,4,-1,0,11,-1,7,0,2,3,1,2470,0.16666666666666666,0,2,0.096153846,0.096153846,2.0,7,0
6374,-1,-1,-1,3,-1,6,4,1,1,2,9100,0.0,0,1,0.099009901,0.098039216,1.0,2,0
6375,-1,-1,0,-1,-1,11,0,2,0,2,-1,-1.0,0,1,0.1,0.1,-1.0,1,0
6376,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6377,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6378,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6379,4,-1,4,-1,-1,10,4,1,3,2,916,0.19887429643527205,0,4,0.013831258644536652,0.07092198599999999,1.380952380952381,28,0
6380,-1,-1,-1,7,-1,6,2,2,4,2,500,0.2,0,82,0.051369863013698634,0.1,1.1851851851851851,19,0
6381,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6382,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6383,-1,-1,-1,-1,-1,10,-1,2,0,1,4390,0.2,0,3,0.072992701,0.1,1.0,6,0
6384,-1,-1,-1,11,-1,5,-1,1,0,1,440,0.15384615384615385,0,5,0.067567568,0.058823529000000006,1.5,20,0
6385,-1,-1,-1,-1,-1,2,-1,2,2,2,470,0.0,0,11,0.0433213,0.1,1.1666666666666667,18,0
6386,4,-1,3,12,3,10,-1,2,2,1,173,0.1565217391304348,22160,6,0.056497175,0.071428571,1.4545454545454546,34,0
6387,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6388,-1,-1,3,9,-1,6,0,3,0,1,1400,0.16666666666666666,0,0,0.095238095,0.093457944,1.0,20,0
6389,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6390,-1,-1,-1,-1,-1,4,-1,2,0,2,3500,-1.0,0,2,0.1,0.1,1.5,1,0
6391,-1,-1,-1,-1,-1,7,-1,3,0,1,3520,-1.0,0,0,0.1,0.078125,1.0,0,0
6392,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6393,-1,-1,-1,9,-1,6,0,1,0,1,1890,-1.0,0,2,0.09433962300000001,0.089285714,1.0,8,0
6394,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6395,-1,-1,4,7,-1,12,0,3,3,2,1050,0.1702127659574468,0,5,0.072992701,0.07092198599999999,1.2,14,0
6396,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6397,4,-1,4,1,-1,10,-1,2,8,2,150,0.13761467889908258,0,0,0.083333333,0.05952381,1.4,20,0
6398,-1,-1,-1,-1,-1,1,-1,2,3,2,1690,0.0,0,4,0.088495575,0.08403361300000001,1.0,1,0
6399,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6400,-1,-1,-1,-1,-1,6,-1,1,3,2,1700,0.13636363636363635,0,0,0.090909091,0.08403361300000001,1.25,8,0
6401,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6402,4,-1,0,9,-1,2,0,1,3,1,100,0.14754098360655735,0,1,0.078125,0.072992701,1.3333333333333333,21,0
6403,-1,-1,-1,6,-1,6,0,3,1,1,12000,0.0,0,0,0.09433962300000001,0.09433962300000001,1.0,3,0
6404,-1,-1,-1,-1,-1,11,-1,2,0,1,2550,-1.0,0,0,0.1,0.1,1.0,1,0
6405,-1,-1,-1,11,-1,11,-1,1,10,1,811,0.2,0,29,0.01607717,0.1,1.761904761904762,11,0
6406,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6407,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6408,-1,-1,4,8,3,11,-1,1,5,2,699,0.125,0,3,0.076388889,0.075757576,1.7647058823529411,40,0
6409,-1,-1,-1,5,-1,1,-1,2,3,3,316,0.0,0,0,0.051813471502590684,0.1,1.1764705882352942,51,0
6410,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6411,0,-1,0,9,-1,7,0,2,1,2,490,0.14285714285714285,0,1,0.076923077,0.09433962300000001,1.6666666666666667,11,0
6412,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6413,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6414,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6415,-1,-1,4,7,-1,12,0,2,3,2,300,0.17391304347826084,0,0,0.082644628,0.086956522,1.4285714285714286,2,0
6416,0,-1,-1,-1,-1,12,-1,2,0,1,2288,-1.0,0,1,0.095238095,0.090909091,1.0,5,0
6417,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6418,3,-1,4,6,3,12,0,3,1,2,2530,0.11904761904761905,16100,3,0.07092198599999999,0.072463768,1.2857142857142858,3,0
6419,4,-1,0,2,-1,4,3,2,3,1,200,0.1509433962264151,0,3,0.089285714,0.09009009,1.2727272727272727,1,0
6420,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6421,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6422,0,-1,-1,-1,-1,2,-1,2,1,1,898,-1.0,0,0,0.091743119,0.08620689699999999,1.0,6,0
6423,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6424,0,-1,-1,12,-1,4,4,1,8,1,149,0.1308411214953271,0,1,0.068493151,0.056818182,2.3125,42,0
6425,0,-1,3,-1,-1,10,4,2,7,2,900,0.0,0,0,0.07092198599999999,0.063694268,1.4666666666666666,56,0
6426,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6427,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6428,0,-1,-1,6,-1,6,-1,5,1,1,1711,-1.0,0,4,0.098039216,0.097087379,1.0,7,0
6429,4,-1,0,9,-1,3,-1,5,0,2,1680,-1.0,0,0,0.1,0.1,1.0,3,0
6430,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6431,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6432,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6433,0,-1,4,-1,-1,9,-1,1,1,1,2198,0.0,0,3,0.093457944,0.088495575,1.0,3,0
6434,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6435,-1,-1,3,-1,-1,8,-1,2,2,1,1000,0.16216216216216214,0,3,0.089285714,0.087719298,2.333333333333333,10,0
6436,0,-1,-1,-1,-1,5,-1,3,3,1,1940,0.09375,1940,-1,0.088495575,0.083333333,3.0,3,0
6437,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6438,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6439,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6440,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6441,0,-1,0,7,-1,11,4,2,1,1,639,0.15315315315315314,0,6,0.079365079,0.072463768,1.0,16,0
6442,3,-1,3,7,-1,11,4,1,1,2,502,0.0,0,0,0.07751938,0.1,1.0,5,0
6443,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6444,0,-1,-1,-1,-1,4,-1,1,1,1,388,0.0,0,2,0.057894737,0.029154519,1.5,63,0
6445,0,-1,0,2,-1,9,4,2,0,1,1248,0.0,0,1,0.089285714,0.099009901,1.2,18,0
6446,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6447,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6448,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6449,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6450,4,-1,-1,11,3,6,4,1,1,2,150,0.16883116883116886,2116,6,0.078740157,0.07751938,1.1666666666666667,24,0
6451,3,-1,3,6,3,11,0,2,1,1,3922,0.0,0,3,0.095238095,0.090909091,1.0,1,0
6452,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6453,3,-1,0,5,-1,1,3,1,3,2,449,0.0,0,6,0.097087379,0.096153846,1.1,33,0
6454,-1,-1,-1,-1,-1,7,-1,1,0,2,677,-1.0,0,0,0.099009901,0.097087379,1.375,25,0
6455,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6456,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6457,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6458,0,-1,0,5,-1,3,0,5,3,2,100,-1.0,0,0,0.093457944,0.090909091,1.1428571428571428,20,0
6459,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6460,-1,-1,0,11,3,7,4,2,8,2,100,0.1568627450980392,0,0,0.082644628,0.1,2.0,9,0
6461,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6462,0,-1,4,8,3,10,3,2,0,2,559,-1.0,0,1,0.097087379,0.090909091,1.2,12,0
6463,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6464,-1,-1,-1,-1,-1,3,0,2,0,1,1550,-1.0,0,0,0.073529412,0.1,1.1666666666666667,30,0
6465,-1,-1,-1,-1,-1,5,-1,3,2,1,358,0.15,0,1,0.081967213,0.072992701,2.4,11,0
6466,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6467,0,-1,-1,4,-1,10,-1,4,2,2,2440,-1.0,0,0,0.096153846,0.1,1.1333333333333333,52,0
6468,-1,-1,-1,-1,-1,2,-1,3,1,1,810,0.2,0,2,0.051546392,0.1,2.0,9,0
6469,3,-1,3,5,3,4,4,1,1,1,2498,-1.0,0,0,0.086956522,0.07751938,1.125,12,0
6470,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6471,-1,-1,-1,-1,-1,10,-1,2,0,1,4820,-1.0,0,5,0.1,0.095238095,1.0,2,0
6472,-1,-1,4,7,-1,6,4,5,10,2,550,0.0,0,1,0.071428571,0.072992701,1.6,46,0
6473,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6474,-1,-1,-1,3,-1,7,-1,2,0,1,3258,0.16363636363636366,0,51,0.091743119,0.090909091,1.0,4,0
6475,4,-1,-1,2,3,10,3,3,0,1,13570,0.14705882352941174,0,3,0.095238095,0.093457944,2.0,3,0
6476,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6477,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6478,-1,-1,-1,-1,-1,9,4,3,5,1,990,0.14802631578947367,0,0,0.068965517,0.056179775,1.5,2,0
6479,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6480,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6481,4,-1,-1,8,-1,9,-1,0,0,2,-1,-1.0,0,1,0.1,0.1,-1.0,4,0
6482,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6483,-1,-1,0,8,-1,5,2,2,0,1,6210,-1.0,0,3,0.085470085,0.085470085,1.0,0,0
6484,4,-1,-1,1,-1,2,4,3,0,0,-1,0.15347334410339256,0,71,0.024886877999999998,0.1,-1.0,-1,0
6485,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6486,3,-1,3,11,-1,1,4,1,2,2,1050,0.14545454545454545,18800,53,0.097014925,0.064102564,1.2,12,0
6487,-1,-1,-1,4,-1,12,-1,2,0,2,200,-1.0,0,0,0.1,0.1,2.0,8,0
6488,-1,-1,-1,-1,-1,10,-1,1,4,1,450,0.15426997245179064,0,0,0.04784689,0.034843206,1.2727272727272727,29,0
6489,-1,-1,-1,-1,-1,5,-1,2,1,1,2390,-1.0,0,0,0.099009901,0.099009901,1.0,3,0
6490,0,-1,-1,3,-1,3,0,2,3,2,1464,-1.0,0,5,0.09433962300000001,0.1,1.2666666666666666,45,0
6491,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6492,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6493,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6494,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6495,3,-1,3,11,-1,11,3,2,1,2,1041,0.13333333333333333,0,1,0.091743119,0.081967213,1.0,12,0
6496,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1.0,-1,-1,-1.0,-1.0,-1.0,-1,0
6497,-1,-1,-1,12,-1,1,-1,4,0,1,-1,-1.0,0,0,0.1,0.1,-1.0,9,0
